index	panoID	Open_Water	Perrenial_snow	Developed_open	Developed_low	Developed_Med	Developed_High	Barren	Decidous	Evergreen	Mixed	Dwarf_scrub	Shrub	Grassland	Sedge	Lichens	Moss	Pasture_Hay	Cultivated_crops	Woodey_Wetlands	Emergent_herbacous_Wetland	extent	Open_Water	Perrenial_snow	Developed_open	Developed_low	Developed_Med	Developed_High	Barren	Decidous	Evergreen	Mixed	Dwarf_scrub	Shrub	Grassland	Sedge	Lichens	Moss	Pasture_Hay	Cultivated_crops	Woodey_Wetlands	Emergent_herbacous_Wetland	extent	Open_Water	Perrenial_snow	Developed_open	Developed_low	Developed_Med	Developed_High	Barren	Decidous	Evergreen	Mixed	Dwarf_scrub	Shrub	Grassland	Sedge	Lichens	Moss	Pasture_Hay	Cultivated_crops	Woodey_Wetlands	Emergent_herbacous_Wetland	extent
65	53887411	83.89	0	3.49	2.75	0.54	0.01	2.38	0.05	0.36	0	0	0.65	0.00	0	0	0	0	1.25	3.41	1.26	27337593.5953	62.91	0	9.19	8.25	1.65	0.03	7.02	0.06	0.91	0	0	1.17	0	0	0	0	0	0	6.36	2.56	8773885.73031	9.94	0	29.48	27.36	5.31	0.14	12.62	0	1.48	0	0	3.05	0	0	0	0	0	0	5.31	5.82	1679722.74739
66	57915309	91.60	0	1.61	1.22	0.23	0.00	2.07	0.03	0.27	0	0	0.33	0.00	0	0	0	0	0.17	1.77	0.73	39363208.4828	81.44	0	4.20	3.28	0.57	0.01	4.49	0.04	0.71	0	0	0.83	0	0	0	0	0	0	3.42	1.08	14025449.54	56.47	0	12.40	12.75	2.32	0.03	11.08	0	0.38	0	0	1.05	0	0	0	0	0	0	1.54	2.29	2873573.21696
67	79144373	88.47	0	2.33	1.73	0.24	0.00	2.76	0.03	0.35	0	0	0.56	0.00	0	0	0	0	0.26	2.15	1.13	41629785.5685	75.93	0	6.00	4.56	0.61	0.01	5.37	0.02	0.91	0	0	1.45	0.01	0	0	0	0	0	4.10	1.12	15177228.4294	48.24	0	15.09	14.23	2.19	0.02	13.30	0	1.91	0	0	1.24	0	0	0	0	0	0	3.22	0.82	3318927.41854
68	104345528	89.45	0	2.66	2.10	0.34	0.00	1.49	0.01	0.47	0	0	0.61	0.00	0	0	0	0	0.11	2.48	0.33	26875911.5176	73.71	0	7.34	5.86	0.82	0.01	3.45	0.01	1.31	0	0	1.68	0.01	0	0	0	0	0	5.28	0.63	9351285.82527	33.58	0	21.71	19.73	2.92	0.04	10.74	0	3.54	0	0	1.79	0	0	0	0	0	0	5.45	0.93	1993055.97689
69	17934728	83.94	0	3.93	2.95	0.59	0.01	2.76	0.07	0.93	0	0	0.84	0	0	0	0	0	0	3.96	0.12	11268146.9413	62.35	0	10.18	7.62	1.27	0.02	5.74	0	2.45	0	0	2.01	0	0	0	0	0	0	8.26	0.29	4250593.34399	21.71	0	20.14	18.28	3.03	0.06	16.18	0	6.81	0	0	1.69	0	0	0	0	0	0	12.69	0	1334294.74893
70	73956102	95.70	0	0.36	0.35	0.14	0	3.01	0	0.13	0	0	0.01	0	0	0	0	0	0	0.31	0.01	38669339.7545	90.87	0	1.04	1.02	0.32	0	5.47	0	0.38	0	0	0.03	0	0	0	0	0	0	0.91	0.02	13242664.2974	73.57	0	4.14	4.26	1.03	0	14.98	0	1.41	0	0	0.06	0	0	0	0	0	0	0.82	0	2470104.55485
71	33191567	95.01	0	0.43	0.37	0.15	0.00	3.03	0	0.22	0	0	0.09	0.00	0	0	0	0	0	0.72	0	38947945.1433	89.08	0	1.24	1.07	0.33	0.01	5.38	0	0.64	0	0	0.25	0.01	0	0	0	0	0	2.07	0	13519275.5334	70.48	0	5.27	5.30	1.08	0.03	14.17	0	1.80	0	0	0.48	0	0	0	0	0	0	1.68	0	2584415.18469
72	25118386	90.61	0	2.19	1.64	0.22	0.00	2.14	0.03	0.36	0	0	0.52	0.00	0	0	0	0	0.03	1.96	0.32	37722604.8228	79.16	0	5.62	4.32	0.57	0.01	3.63	0.02	0.97	0	0	1.23	0.01	0	0	0	0	0	3.94	0.60	13976123.8426	49.89	0	14.19	13.29	1.99	0.02	12.08	0	2.89	0	0	1.12	0	0	0	0	0	0	4.32	0.49	3192164.1627
73	26494204	94.56	0	0.34	0.35	0.23	0.00	3.81	0.00	0.13	0	0	0.11	0	0	0	0	0	0	0.48	0.00	41276114.5319	89.66	0	0.93	0.98	0.40	0.01	6.28	0	0.35	0	0	0.27	0	0	0	0	0	0	1.17	0.01	14672993.9626	79.19	0	2.30	3.38	1.00	0	14.29	0	0	0	0	0.03	0	0	0	0	0	0	0	0	2859209.34743
74	12674106	99.09	0	0.02	0.04	0.01	0	0.78	0	0.02	0	0	0	0	0	0	0	0	0	0.06	0	35754886.106	97.37	0	0.06	0.12	0.04	0	2.22	0	0.05	0	0	0	0	0	0	0	0	0	0.19	0	11869306.312	87.02	0	0.39	0.71	0.24	0	10.62	0	0.31	0	0	0	0	0	0	0	0	0	1.02	0	1968755.21302
75	23791419	96.57	0	0.05	0.04	0.04	0	3.05	0	0	0	0	0.10	0	0	0	0	0	0	0.17	0	38962216.7489	93.32	0	0.14	0.07	0.01	0	5.71	0	0	0	0	0.29	0	0	0	0	0	0	0.50	0	13164643.8272	79.67	0	0.74	0.39	0.06	0	15.15	0	0	0	0	1.59	0	0	0	0	0	0	2.65	0	2390867.3272
76	22300376	87.36	0	3.16	2.43	0.49	0.01	2.29	0.02	0.63	0	0	0.84	0.00	0	0	0	0	0	2.74	0.07	19109844.9483	69.03	0	8.27	6.55	1.13	0.01	5.03	0	1.93	0	0	1.97	0.01	0	0	0	0	0	6.13	0.08	6143174.85279	31.24	0	17.60	12.22	1.73	0	10.58	0	5.38	0	0	6.38	0.05	0	0	0	0	0	15.28	0	1700883.59442
77	13648993	96.41	0	0.04	0.06	0.07	0	3.28	0	0.00	0	0	0.06	0	0	0	0	0	0	0.10	0	39015733.162	93.21	0	0.10	0.15	0.10	0	6.02	0	0.01	0	0	0.17	0	0	0	0	0	0	0.29	0	13232497.8715	82.29	0	0.53	0.73	0.30	0	15.16	0	0	0	0	0.83	0	0	0	0	0	0	0.43	0	2343159.38693
78	25306488	96.61	0	0.05	0.04	0.04	0	3.05	0	0	0	0	0.08	0	0	0	0	0	0	0.15	0	38782649.2314	93.50	0	0.16	0.07	0.02	0	5.63	0	0	0	0	0.24	0	0	0	0	0	0	0.43	0	13073142.8847	80.16	0	0.86	0.40	0.07	0	15.06	0	0	0	0	1.32	0	0	0	0	0	0	2.41	0	2348426.9302
79	35776909	96.35	0	0.09	0.08	0.06	0	3.12	0	0.06	0	0	0.03	0	0	0	0	0	0	0.24	0	38703131.7927	92.76	0	0.25	0.24	0.10	0	5.74	0	0.17	0	0	0.09	0	0	0	0	0	0	0.70	0	13109612.2449	80.23	0	1.40	1.14	0.23	0	14.36	0	0.97	0	0	0.40	0	0	0	0	0	0	1.57	0	2319282.13172
80	9452447	86.15	0	3.27	2.49	0.47	0.01	2.90	0.03	0.58	0	0	0.90	0.00	0	0	0	0	0	3.07	0.17	23114085.5633	71.82	0	7.14	5.82	0.93	0.01	5.12	0	1.52	0	0	1.78	0.01	0	0	0	0	0	5.80	0.16	8644357.20723	34.10	0	17.25	12.90	1.64	0	10.16	0	5.04	0	0	5.63	0.04	0	0	0	0	0	13.60	0	2120122.46484
81	393731	96.42	0	0.07	0.04	0.05	0	3.11	0	0.01	0	0	0.12	0	0	0	0	0	0	0.22	0	39089332.6547	93.01	0	0.19	0.07	0.01	0	5.76	0	0.02	0	0	0.35	0	0	0	0	0	0	0.63	0	13268484.746	79.37	0	1.02	0.38	0.06	0	14.89	0	0.13	0	0	1.91	0	0	0	0	0	0	2.52	0	2427909.32484
82	73956163	96.69	0	0.05	0.04	0.04	0	2.93	0	0	0	0	0.12	0	0	0	0	0	0	0.14	0	38945483.9309	93.71	0	0.15	0.09	0.02	0	5.31	0	0	0	0	0.35	0	0	0	0	0	0	0.42	0	13104462.1205	80.24	0	0.85	0.49	0.10	0	14.60	0	0	0	0	1.91	0	0	0	0	0	0	2.07	0	2353787.72627
83	92299040	82.37	0	0.30	0.13	0.22	0	2.75	0.10	0.22	0	0	0.44	0.03	0	0	0	0	0	4.23	9.24	42111411.2331	51.14	0	0.60	0.11	0.54	0	8.03	0.20	0.75	0	0	1.42	0.10	0	0	0	0	0	11.65	25.54	11145822.0414	6.50	0	0.04	0	0.46	0	26.66	0.96	3.50	0	0	6.69	0.46	0	0	0	0	0	35.86	19.28	2017183.54165
84	92299021	80.48	0	0.59	0.24	0.73	0	5.67	0.16	0.54	0	0	0.55	0.03	0	0	0	0	0	7.85	3.22	17122556.3573	44.06	0	1.48	0.48	1.86	0	17.66	0.43	1.93	0	0	1.61	0.10	0	0	0	0	0	21.89	8.68	4641974.02672	1.05	0	1.69	0.18	1.05	0	27.12	0.53	4.91	0	0	3.68	0.35	0	0	0	0	0	54.00	6.14	1331526.18019
85	92298902	61.08	0	1.99	0.76	1.25	0	12.90	0.03	0.53	0	0	1.55	0.13	0	0	0	0	0	17.26	2.83	3045203.99577	21.75	0	3.73	1.23	2.40	0	25.32	0.05	1.12	0	0	3.25	0.27	0	0	0	0	0	35.61	5.92	1454806.4085	1.27	0	2.24	0.68	1.85	0	28.43	0	1.85	0	0	4.87	0.49	0	0	0	0	0	51.61	7.79	802123.793001
86	41560185	74.45	0	0.02	0	0.41	0	3.92	0.25	1.26	0	0	1.68	0	0	0	0	0	0	7.10	11.08	4666828.26825	39.93	0	0.05	0	1.13	0	10.66	0.68	3.43	0	0	4.56	0	0	0	0	0	0	19.33	20.69	1714121.29421	1.21	0	0	0	0.97	0	22.07	1.81	7.96	0	0	12.06	0	0	0	0	0	0	51.39	3.62	647647.130018
87	4483681	94.53	0	0.06	0.02	0.09	0	2.38	0.01	0.26	0	0	0.26	0.03	0	0	0	0	0	2.07	0.31	38198764.6832	85.73	0	0.18	0.04	0.22	0	6.10	0.04	0.68	0	0	0.69	0.08	0	0	0	0	0	5.58	0.73	13563675.4875	59.15	0	0.86	0.19	0.86	0	19.86	0	0.80	0	0	1.58	0.03	0	0	0	0	0	14.51	2.46	2798786.08251
88	92298842	75.10	0	0.75	0.29	0.86	0	7.70	0	0.35	0	0	0.78	0	0	0	0	0	0.17	9.96	4.14	8456791.32779	44.30	0	1.68	0.60	1.28	0	15.92	0	0.82	0	0	1.86	0	0	0	0	0	0	23.83	9.95	3493434.57136	3.53	0	4.39	1.30	1.67	0	23.70	0	0.50	0	0	3.47	0	0	0	0	0	0	48.27	13.80	1256427.55869
89	29506160	98.78	0	0	0	0.06	0	1.17	0	0	0	0	0	0	0	0	0	0	0	0	0	36186521.2003	96.55	0	0	0	0.19	0	3.29	0	0	0	0	0	0	0	0	0	0	0	0	0	12002170.7153	83.06	0	0	0	1.16	0	15.93	0	0	0	0	0	0	0	0	0	0	0	0	0	2006039.30145
90	29505903	97.74	0	0.02	0.01	0.07	0	0.88	0.00	0.09	0	0	0.10	0	0	0	0	0	0	1.06	0.04	26942122.9764	92.96	0	0.06	0.04	0.23	0	2.76	0.01	0.28	0	0	0.31	0	0	0	0	0	0	3.32	0.13	8611010.41449	74.04	0	0.36	0.21	1.34	0	14.70	0.05	0.82	0	0	0.93	0	0	0	0	0	0	7.51	0.62	1511149.41434
91	3824027	95.59	0	0.05	0.03	0.35	0	3.50	0.01	0.01	0	0	0.04	0	0	0	0	0	0	0.43	0.01	38594223.6395	90.40	0	0.14	0.03	0.82	0	7.27	0.02	0.02	0	0	0.10	0	0	0	0	0	0	1.23	0.04	13373435.8257	74.94	0	0.74	0.15	2.68	0	18.29	0.09	0.09	0	0	0.25	0	0	0	0	0	0	2.89	0.22	2518007.35635
92	107589147	96.51	0	0.01	0.02	0.30	0	3.17	0	0	0	0	0	0	0	0	0	0	0	0	0	37867931.1946	92.43	0	0.01	0.02	0.75	0	6.83	0	0	0	0	0	0	0	0	0	0	0	0	0	12882316.1416	78.81	0	0.07	0.13	3.26	0	17.93	0	0	0	0	0	0	0	0	0	0	0	0	0	2305472.87812
93	92298992	95.09	0	0.03	0.06	0.44	0	3.94	0.00	0.01	0	0	0.03	0	0	0	0	0	0	0.42	0.01	39311384.0242	89.79	0	0.09	0.12	1.04	0	7.71	0.01	0.03	0	0	0.08	0	0	0	0	0	0	1.17	0.02	13853609.9964	74.60	0	0.17	0.40	3.74	0	19.53	0	0.11	0	0	0.11	0	0	0	0	0	0	1.50	0.11	2733298.63327
94	29506195	95.55	0	0.02	0.04	0.37	0	3.87	0.01	0	0	0	0.02	0	0	0	0	0	0	0.13	0	38463702.5	91.08	0	0.06	0.10	0.94	0	7.50	0.04	0	0	0	0.05	0	0	0	0	0	0	0.29	0	13200526.7333	74.46	0	0.16	0.34	3.51	0	20.94	0.19	0	0	0	0.28	0	0	0	0	0	0	0.40	0	2496789.82743
95	48776047	95.44	0	0.02	0.04	0.43	0	3.88	0.01	0.01	0	0	0.03	0	0	0	0	0	0	0.17	0	39090404.1281	90.44	0	0.06	0.08	1.02	0	7.84	0.02	0.03	0	0	0.08	0	0	0	0	0	0	0.48	0	13628958.1586	75.73	0	0.06	0.23	3.61	0	19.14	0.09	0.15	0	0	0.23	0	0	0	0	0	0	1.06	0	2639879.23494
96	53887326	94.96	0	0.03	0.08	0.50	0	4.10	0.01	0.02	0	0	0.04	0	0	0	0	0	0	0.29	0	40631626.5851	90.00	0	0.08	0.18	1.14	0	7.82	0.02	0.03	0	0	0.04	0	0	0	0	0	0	0.73	0	14512313.9061	76.40	0	0.15	0.51	3.53	0	18.35	0.10	0.13	0	0	0.08	0	0	0	0	0	0	1.00	0	3009879.19885
97	11470285	97.49	0	0.24	0.12	0.12	0	1.24	0.00	0.08	0	0	0.07	0	0	0	0	0	0	0.61	0.05	35064806.8138	94.22	0	0.66	0.35	0.37	0	3.66	0.01	0.01	0	0	0.19	0	0	0	0	0	0	0.48	0.11	11610529.675	78.27	0	0.85	0.61	2.02	0	16.88	0.08	0.04	0	0	0.73	0	0	0	0	0	0	0.93	0	1916502.47341
98	92298928	96.08	0	0.01	0.03	0.29	0	3.58	0	0	0	0	0.01	0	0	0	0	0	0	0.02	0	37905560.3127	92.26	0	0.01	0.10	0.79	0	6.82	0	0	0	0	0.02	0	0	0	0	0	0	0.05	0	12859320.4292	77.60	0	0.07	0.37	2.67	0	19.15	0	0	0	0	0.14	0	0	0	0	0	0	0.27	0	2289621.36382
99	62256855	88.92	0	1.89	1.36	0.31	0.00	1.99	0.06	0.30	0	0	0.39	0	0	0	0	0	0.01	3.23	1.57	36514634.6483	79.00	0	3.54	2.23	0.70	0.01	5.13	0.16	0.12	0	0	0.86	0	0	0	0	0	0	6.27	2.05	12742141.9162	47.73	0	7.88	3.21	1.85	0.03	19.96	0.68	0.37	0	0	2.22	0	0	0	0	0	0	15.57	0.86	2509768.29231
100	1032330	95.13	0	0.11	0.07	0.33	0.00	3.87	0.01	0.01	0	0	0.05	0	0	0	0	0	0	0.45	0.00	39114690.1807	91.04	0	0.29	0.17	0.73	0.01	6.96	0.04	0.02	0	0	0.10	0	0	0	0	0	0	0.71	0.01	13482006.5708	79.23	0	1.38	0.72	2.23	0.03	15.42	0.09	0	0	0	0.54	0	0	0	0	0	0	0.66	0	2461514.20547
101	92298956	95.96	0	0.09	0.03	0.26	0	3.62	0	0	0	0	0.05	0	0	0	0	0	0	0.01	0	38064545.3189	92.23	0	0.27	0.10	0.62	0	6.67	0	0	0	0	0.13	0	0	0	0	0	0	0.03	0	12889298.8268	79.97	0	1.31	0.45	1.83	0	15.97	0	0	0	0	0.72	0	0	0	0	0	0	0	0	2245310.68254
102	48775820	95.26	0	0.08	0.13	0.35	0.00	3.83	0	0.02	0	0	0.04	0	0	0	0	0	0	0.31	0.00	39401385.351	91.59	0	0.19	0.32	0.75	0.01	6.83	0	0.02	0	0	0.05	0	0	0	0	0	0	0.29	0.01	13598542.501	81.04	0	0.77	1.27	2.11	0.06	14.84	0	0	0	0	0.15	0	0	0	0	0	0	0.03	0	2500030.04461
103	78388239	87.10	0	0.23	0.33	0.40	0.07	1.82	0	0.05	0	0	0.37	0	0	0	0	0	0	4.47	5.20	17844294.6181	74.58	0	0.43	0.43	0.21	0	4.69	0	0.12	0	0	0.79	0	0	0	0	0	0	9.64	9.24	5751094.72406	36.18	0	0.72	1.95	1.16	0	23.59	0	0.65	0	0	2.32	0	0	0	0	0	0	17.44	16.71	1076341.057
104	22162434	92.25	0	0.13	0.16	0.14	0.02	1.84	0	0.02	0	0	0.07	0	0	0	0	0	0	1.47	3.93	45751266.0111	84.69	0	0.41	0.48	0.32	0	5.60	0	0	0	0	0.03	0	0	0	0	0	0	1.91	6.62	13952158.6307	61.40	0	0.86	2.40	1.92	0	27.98	0	0	0	0	0	0	0	0	0	0	0	1.85	3.87	2263708.67308
105	38789672	84.20	0	0.36	0.37	0.34	0.00	3.42	0.00	0.12	0	0	0.23	0	0	0	0	0	0	2.61	8.36	41547306.1649	62.37	0	1.02	1.19	1.08	0	9.89	0.01	0.37	0	0	0.55	0	0	0	0	0	0	4.75	18.83	12423841.0684	7.51	0	2.39	4.37	4.30	0	34.45	0	0	0	0	0	0	0	0	0	0	0	7.18	40.05	2395860.64278
106	38786454	77.28	0	0.28	0.32	0.46	0.04	3.93	0	0.26	0	0	0.32	0	0	0	0	0	0	3.78	13.36	19886187.0599	56.34	0	0.71	0.65	0.90	0	8.26	0	0.47	0	0	0.63	0	0	0	0	0	0	6.68	25.47	7631562.40167	12.99	0	0.55	1.66	1.89	0	21.28	0	0	0	0	0.14	0	0	0	0	0	0	7.09	54.81	1685465.02824
107	32404877	84.04	0	0.13	0.29	0.45	0	2.82	0	0.05	0	0	0.03	0	0	0	0	0	0	0.73	11.50	18961195.8196	60.60	0	0.40	0.93	1.44	0	8.31	0	0.16	0	0	0.04	0	0	0	0	0	0	1.38	26.88	5752319.8843	9.73	0	0.89	3.45	4.17	0	26.64	0	0	0	0	0	0	0	0	0	0	0	5.39	50.17	1396270.12719
108	67775515	77.99	0	0.64	0.96	1.32	0	7.31	0	0.53	0	0	0.38	0	0	0	0	0	0	3.97	7.01	6275333.54612	33.82	0	2.35	3.66	5.03	0	27.57	0	2.02	0	0	1.46	0	0	0	0	0	0	7.14	17.43	1648977.26042	0.83	0	3.57	8.68	12.49	0	63.14	0	0	0	0	0	0	0	0	0	0	0	6.66	5.59	656356.838382
109	104345524	97.60	0	0.02	0.09	0.42	0	1.63	0	0.07	0	0	0.06	0	0	0	0	0	0	0.13	0.02	13297461.9082	93.38	0	0.07	0.27	1.21	0	4.72	0	0.20	0	0	0.18	0	0	0	0	0	0	0.07	0.07	4593612.2918	60.74	0	0.12	1.86	8.25	0	29.73	0	0	0	0	0	0	0	0	0	0	0	0	0	670251.018446
110	11470332	98.98	0	0	0.01	0.07	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0.00	34488387.679	97.09	0	0	0.02	0.21	0	2.71	0	0	0	0	0	0	0	0	0	0	0	0	0.01	11566253.8346	87.60	0	0	0.12	1.22	0	11.26	0	0	0	0	0	0	0	0	0	0	0	0	0	1974388.52097
111	92299057	87.68	0	0.39	0.37	0.40	0	4.18	0.04	0.18	0	0	0.27	0.02	0	0	0	0	0	2.44	4.03	45095237.7428	71.02	0	0.88	1.13	1.21	0	12.74	0.06	0.50	0	0	0.51	0.06	0	0	0	0	0	3.76	8.20	13123849.5461	26.26	0	4.43	4.26	4.99	0	45.76	0.21	1.59	0	0	1.70	0	0	0	0	0	0	4.92	6.27	2240095.87824
112	40874490	30.02	0	2.92	4.77	5.17	0	35.45	0.20	0.27	0	0	0.13	0	0	0	0	0	0	6.43	15.37	1175074.28907	6.17	0	4.60	7.53	8.16	0	55.23	0	0	0	0	0.21	0	0	0	0	0	0	7.22	11.82	743879.250781	0	0	6.12	8.01	9.26	0	67.19	0	0	0	0	0	0	0	0	0	0	0	8.48	2.04	497823.906858
113	36758551	99.47	0	0	0.00	0.03	0	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	31620754.9955	98.41	0	0	0.01	0.10	0	1.51	0	0	0	0	0	0	0	0	0	0	0	0	0	10551051.9013	90.77	0	0	0.04	0.63	0	8.79	0	0	0	0	0	0	0	0	0	0	0	0	0	1728556.58393
114	24996439	98.29	0	0	0	0.13	0	1.59	0	0	0	0	0	0	0	0	0	0	0	0	0	29189837.2848	97.40	0	0	0	0.23	0	2.40	0	0	0	0	0	0	0	0	0	0	0	0	0	9059537.70397	92.53	0	0	0	0.99	0	6.69	0	0	0	0	0	0	0	0	0	0	0	0	0	1482454.3744
115	36540678	93.57	0	0.24	0.22	0.23	0	3.31	0.03	0.26	0	0	0.28	0.03	0	0	0	0	0	1.49	0.37	29859094.0695	82.16	0	0.70	0.63	0.67	0	9.55	0.08	0.70	0	0	0.77	0.07	0	0	0	0	0	3.77	0.97	10310547.9666	50.56	0	2.85	1.94	2.39	0	32.72	0.35	2.57	0	0	2.18	0.11	0	0	0	0	0	3.41	1.34	2205919.4874
116	29506204	96.09	0	0.09	0.05	0.26	0.00	3.05	0	0.12	0	0	0.05	0	0	0	0	0	0	0.27	0.03	38678458.7666	92.29	0	0.25	0.16	0.48	0	5.81	0	0.35	0	0	0.14	0	0	0	0	0	0	0.52	0.06	13100776.292	76.29	0	1.18	0.74	1.86	0	18.25	0	1.21	0	0	0.28	0	0	0	0	0	0	0.46	0.03	2501929.32209
117	32067571	97.63	0	0.00	0	0.13	0	2.13	0	0.02	0	0	0.04	0	0	0	0	0	0	0.06	0.01	37023292.5605	95.38	0	0.01	0	0.27	0	4.01	0	0.06	0	0	0.12	0	0	0	0	0	0	0.17	0.04	12412909.857	82.18	0	0.04	0	1.19	0	14.91	0	0.35	0	0	0.67	0	0	0	0	0	0	0.77	0.21	2214972.04412
118	10185612	97.20	0	0.08	0	0	0	0	0.01	0.48	0.01	0	0.03	0.10	0	0	0	0	0.02	1.45	0.64	41572567.7321	92.32	0	0.22	0	0	0	0	0.03	1.30	0.03	0	0.08	0.28	0	0	0	0	0.06	3.99	1.76	14643629.3054	81.24	0	0	0	0	0	0	0	1.76	0	0	0.27	0.43	0	0	0	0	0.13	9.02	7.36	2916406.34012
119	6551117	98.13	0	0.22	0.09	0.03	0	0.05	0.01	0	0	0	0.04	0.01	0	0	0	0	0	0.14	1.32	24205897.7772	96.16	0	0.62	0.25	0.07	0	0.14	0.03	0	0	0	0.10	0.04	0	0	0	0	0	0.41	2.29	8573089.71654	90.07	0	2.60	1.17	0.26	0	0	0.13	0	0	0	0.39	0.17	0	0	0	0	0	0.87	4.77	1791314.66792
120	11125579	95.13	0	0.75	0.51	0.27	0.01	0.18	0.01	0.08	0.00	0	0.17	0.02	0	0	0	0	0	1.02	1.87	37568589.1764	92.38	0	1.47	1.03	0.48	0.04	0.30	0.02	0.08	0	0	0.27	0.06	0	0	0	0	0	1.58	2.37	14749765.1909	94.76	0	1.25	0.80	0.20	0	0	0.08	0	0	0	0	0.18	0	0	0	0	0	0.45	2.45	3790095.64458
121	1201323	94.70	0	0.60	0.57	0.32	0.01	0.33	0.02	0.02	0	0	0.15	0.02	0	0	0	0	0	1.56	1.74	31225929.9931	86.39	0	1.83	1.68	0.98	0.03	0.62	0.05	0.05	0	0	0.46	0.06	0	0	0	0	0	3.23	4.72	10143678.7447	49.34	0	8.44	8.53	4.76	0	0.86	0.32	0.18	0	0	1.77	0.36	0	0	0	0	0	9.57	16.42	1715318.96192
122	5514092	96.91	0	0.49	0.22	0.06	0	0.06	0.03	0.01	0	0	0.10	0.03	0	0	0	0	0	0.62	1.52	26451247.7366	92.02	0	1.40	0.62	0.17	0	0.17	0.08	0.03	0	0	0.29	0.08	0	0	0	0	0	1.78	3.47	9190688.88458	70.88	0	5.30	2.75	0.67	0	0.08	0.38	0.04	0	0	1.46	0.38	0	0	0	0	0	6.09	12.47	1863935.75944
123	13870921	97.90	0	0.21	0.13	0.06	0	0	0	0	0	0	0.05	0.02	0	0	0	0	0	0.32	1.34	24643073.8832	93.72	0	0.68	0.42	0.19	0	0	0	0	0	0	0.15	0.07	0	0	0	0	0	0.96	3.90	7600975.97963	65.00	0	4.58	2.80	1.30	0	0	0	0	0	0	1.03	0.48	0	0	0	0	0	6.43	19.00	1138922.68781
124	81685846	96.24	0	0.52	0.41	0.27	0.01	0.12	0.03	0.03	0	0	0.10	0.02	0	0	0	0	0	0.80	1.47	34808634.3837	89.05	0	1.65	1.27	0.80	0.04	0.38	0.09	0.10	0	0	0.34	0.08	0	0	0	0	0	2.36	3.94	10680851.4152	55.13	0	7.58	6.74	4.27	0.21	1.30	0.54	0.50	0	0	1.55	0.46	0	0	0	0	0	9.01	13.24	1856948.2959
125	8885980	98.07	0	0.23	0.15	0.03	0	0.05	0.02	0	0	0	0	0.02	0	0	0	0	0	0.18	1.29	25595433.6656	95.92	0	0.67	0.43	0.08	0	0.13	0.05	0	0	0	0	0.04	0	0	0	0	0	0.44	2.32	8735714.74251	89.40	0	2.04	1.81	0.23	0	0	0.27	0	0	0	0	0.23	0	0	0	0	0	0.05	6.39	1715439.89085
126	65421096	96.95	0	0.44	0.23	0.03	0	0.08	0.01	0.02	0	0	0.09	0.03	0	0	0	0	0	0.71	1.43	26182054.8403	93.27	0	1.21	0.63	0.08	0	0.18	0.04	0.07	0	0	0.26	0.07	0	0	0	0	0	1.68	2.60	9497253.18058	80.58	0	4.02	2.38	0.21	0	0.17	0.17	0.03	0	0	1.12	0.31	0	0	0	0	0	4.20	7.21	2220684.7608
127	3253557	96.76	0	0.54	0.27	0.06	0	0.06	0.01	0.02	0	0	0.09	0.02	0	0	0	0	0	0.70	1.50	26531528.119	92.55	0	1.47	0.73	0.15	0	0.17	0.02	0.06	0	0	0.26	0.05	0	0	0	0	0	1.71	2.93	9680784.0632	77.22	0	4.79	2.65	0.48	0	0.14	0.10	0.03	0	0	1.09	0.20	0	0	0	0	0	4.59	9.11	2284877.83493
128	3572903	95.43	0	0.52	0.45	0.42	0.03	0.19	0.01	0.01	0	0	0.14	0.02	0	0	0	0	0	1.00	1.80	30985155.734	87.71	0	1.49	1.31	1.24	0.10	0.46	0.04	0.04	0	0	0.42	0.06	0	0	0	0	0	2.52	4.71	10394374.0568	51.91	0	6.26	5.92	5.79	0.21	1.11	0.21	0.04	0	0	1.97	0.34	0	0	0	0	0	9.00	17.79	1815114.24585
129	51358637	96.10	0	0.43	0.39	0.44	0.03	0.21	0.01	0.03	0	0	0.15	0.01	0	0	0	0	0	0.62	1.62	28599615.964	88.24	0	1.36	1.21	1.37	0.09	0.64	0.02	0.09	0	0	0.47	0.04	0	0	0	0	0	1.83	4.74	9069621.41353	45.85	0	6.76	6.24	6.91	0.36	2.87	0.10	0.56	0	0	2.56	0.26	0	0	0	0	0	7.37	20.83	1521847.64629
130	3771619	96.53	0	0.56	0.29	0.10	0	0.08	0.01	0.05	0	0	0.09	0.02	0	0	0	0	0	0.67	1.66	28402650.9761	91.48	0	1.57	0.80	0.27	0	0.21	0.02	0.13	0	0	0.25	0.05	0	0	0	0	0	1.82	3.49	10067238.6698	73.10	0	5.41	2.76	0.80	0	0.31	0.10	0.21	0	0	1.12	0.24	0	0	0	0	0	5.27	11.10	2226842.54927
131	75408252	96.44	0	0.34	0.31	0.41	0.04	0.16	0.01	0.03	0	0	0.13	0.01	0	0	0	0	0	0.56	1.59	31578127.3425	89.37	0	1.04	0.92	1.27	0.12	0.51	0.02	0.10	0	0	0.41	0.05	0	0	0	0	0	1.67	4.61	10061548.8231	47.48	0	5.13	4.98	6.76	0.48	2.44	0.14	0.62	0	0	2.59	0.29	0	0	0	0	0	8.10	21.61	1624736.45679
